1853.8186 6.70000000e-01 4.54650000e+01 
1854.0931 8.14000000e-01 3.94840000e+01 
1854.3669 9.01000000e-01 3.56670000e+01 
1854.6407 9.00000000e-01 3.48520000e+01 
1854.9144 7.99000000e-01 3.72690000e+01 
1855.1889 6.09000000e-01 4.25710000e+01 
1855.4627 3.99000000e-01 4.98530000e+01 
1855.7365 2.47000000e-01 5.80410000e+01 
1856.0109 1.71000000e-01 6.57980000e+01 
1856.2840 1.62000000e-01 7.20120000e+01 
1856.5570 1.97000000e-01 7.60360000e+01 
1856.8300 2.59000000e-01 7.74350000e+01 
1857.1040 3.48000000e-01 7.62400000e+01 
1857.3778 4.59000000e-01 7.28870000e+01 
1857.6516 5.87000000e-01 6.80430000e+01 
1857.9254 7.30000000e-01 6.27520000e+01 
1858.1999 8.74000000e-01 5.82210000e+01 
1858.4736 9.45000000e-01 5.49490000e+01 
1858.7474 8.68000000e-01 5.29530000e+01 
1859.0219 6.27000000e-01 5.13610000e+01 
1859.2957 2.70000000e-01 4.93860000e+01 
1859.5695 -8.40000000e-02 4.66700000e+01 
1859.8433 -3.55000000e-01 4.31370000e+01 
1860.1174 -5.38000000e-01 3.91520000e+01 
1860.3904 -6.53000000e-01 3.50940000e+01 
1860.6635 -7.28000000e-01 3.13310000e+01 
1860.9365 -7.76000000e-01 2.82130000e+01 
1861.2108 -8.04000000e-01 2.60260000e+01 
1861.4846 -8.40000000e-01 2.48240000e+01 
1861.7584 -9.15000000e-01 2.44890000e+01 
1862.0329 -1.03500000e+00 2.46250000e+01 
1862.3066 -1.18100000e+00 2.48630000e+01 
1862.5804 -1.31500000e+00 2.49430000e+01 
1862.8542 -1.41100000e+00 2.46800000e+01 
1863.1287 -1.46900000e+00 2.39960000e+01 
1863.4025 -1.48300000e+00 2.29480000e+01 
1863.6762 -1.44900000e+00 2.16710000e+01 
1863.9500 -1.36400000e+00 2.04420000e+01 
1864.2239 -1.24800000e+00 1.95790000e+01 
1864.4969 -1.18300000e+00 1.92350000e+01 
1864.7700 -1.24100000e+00 1.94410000e+01 
1865.0438 -1.43400000e+00 2.00340000e+01 
1865.3176 -1.72800000e+00 2.08060000e+01 
1865.5914 -2.05000000e+00 2.15460000e+01 
1865.8652 -2.35600000e+00 2.20390000e+01 
1866.1396 -2.64200000e+00 2.20870000e+01 
1866.4134 -2.88500000e+00 2.16540000e+01 
1866.6872 -3.05500000e+00 2.07890000e+01 
1866.9610 -3.14200000e+00 1.97020000e+01 
1867.2355 -3.15500000e+00 1.86810000e+01 
1867.5092 -3.12000000e+00 1.79880000e+01 
1867.7830 -3.06100000e+00 1.78700000e+01 
1868.0573 -2.98400000e+00 1.85280000e+01 
1868.3304 -2.88700000e+00 2.00280000e+01 
1868.6034 -2.77600000e+00 2.22680000e+01 
1868.8765 -2.65200000e+00 2.50290000e+01 
1869.1506 -2.52200000e+00 2.80010000e+01 
1869.4244 -2.44100000e+00 3.08840000e+01 
1869.6982 -2.47700000e+00 3.33840000e+01 
1869.9719 -2.64900000e+00 3.52110000e+01 
1870.2464 -2.91600000e+00 3.61720000e+01 
1870.5202 -3.13600000e+00 3.62860000e+01 
1870.7940 -3.19600000e+00 3.56680000e+01 
1871.0684 -3.08300000e+00 3.46500000e+01 
1871.3422 -2.84500000e+00 3.35280000e+01 
1871.6160 -2.57400000e+00 3.25260000e+01 
1871.8898 -2.31400000e+00 3.17840000e+01 
1872.1638 -2.07300000e+00 3.13530000e+01 
1872.4369 -1.89400000e+00 3.12360000e+01 
1872.7099 -1.82500000e+00 3.14050000e+01 
1872.9829 -1.87900000e+00 3.17870000e+01 
1873.2574 -2.01500000e+00 3.22850000e+01 
1873.5311 -2.10300000e+00 3.28010000e+01 
1873.8049 -2.04600000e+00 3.32280000e+01 
1874.0794 -1.83800000e+00 3.34570000e+01 
1874.3532 -1.54800000e+00 3.33860000e+01 
1874.6270 -1.29800000e+00 3.29160000e+01 
1874.9008 -1.14200000e+00 3.19590000e+01 
1875.1752 -1.07800000e+00 3.04640000e+01 
1875.4490 -1.07500000e+00 2.85400000e+01 
1875.7228 -1.10000000e+00 2.63670000e+01 
1875.9966 -1.14600000e+00 2.43080000e+01 
1876.2703 -1.21200000e+00 2.27170000e+01 
1876.5433 -1.30100000e+00 2.17970000e+01 
1876.8164 -1.41400000e+00 2.16140000e+01 
1877.0903 -1.55000000e+00 2.20410000e+01 
1877.3641 -1.69900000e+00 2.28870000e+01 
1877.6379 -1.84500000e+00 2.39230000e+01 
1877.9117 -1.98100000e+00 2.48870000e+01 
1878.1862 -2.09400000e+00 2.55260000e+01 
1878.4600 -2.12200000e+00 2.57250000e+01 
1878.7337 -2.00000000e+00 2.54240000e+01 
1879.0082 -1.71500000e+00 2.46900000e+01 
1879.2820 -1.31100000e+00 2.36390000e+01 
1879.5558 -8.93000000e-01 2.24070000e+01 
1879.8296 -5.35000000e-01 2.11460000e+01 
1880.1038 -2.42000000e-01 2.00260000e+01 
1880.3768 -2.20000000e-02 1.91420000e+01 
1880.6498 1.14000000e-01 1.85240000e+01 
1880.9229 1.62000000e-01 1.81090000e+01 
1881.1971 1.31000000e-01 1.77960000e+01 
1881.4709 6.60000000e-02 1.75440000e+01 
1881.7447 8.00000000e-03 1.73430000e+01 
1882.0192 -3.40000000e-02 1.72480000e+01 
1882.2930 -6.40000000e-02 1.72940000e+01 
1882.5667 -8.70000000e-02 1.74700000e+01 
1882.8405 -1.10000000e-01 1.77290000e+01 
1883.1150 -1.31000000e-01 1.79810000e+01 
1883.3888 -1.48000000e-01 1.81350000e+01 
1883.6626 -1.53000000e-01 1.81030000e+01 
1883.9363 -1.46000000e-01 1.78000000e+01 
1884.2102 -1.31000000e-01 1.71770000e+01 
1884.4833 -1.22000000e-01 1.62860000e+01 
1884.7563 -1.35000000e-01 1.52270000e+01 
1885.0301 -1.72000000e-01 1.42150000e+01 
1885.3039 -2.22000000e-01 1.34330000e+01 
1885.5777 -2.63000000e-01 1.29880000e+01 
1885.8515 -2.81000000e-01 1.28950000e+01 
1886.1259 -2.73000000e-01 1.30830000e+01 
1886.3997 -2.30000000e-01 1.34880000e+01 
1886.6735 -1.35000000e-01 1.40570000e+01 
1886.9473 1.70000000e-02 1.47490000e+01 
1887.2218 2.07000000e-01 1.55400000e+01 
1887.4956 3.65000000e-01 1.64350000e+01 
1887.7693 4.30000000e-01 1.74510000e+01 
1888.0437 3.96000000e-01 1.86260000e+01 
1888.3167 2.80000000e-01 1.99320000e+01 
1888.5898 1.21000000e-01 2.12630000e+01 
1888.8628 -6.30000000e-02 2.24500000e+01 
1889.1369 -2.64000000e-01 2.32800000e+01 
1889.4107 -4.41000000e-01 2.36480000e+01 
1889.6845 -5.41000000e-01 2.35000000e+01 
1889.9582 -5.51000000e-01 2.28800000e+01 
1890.2327 -4.90000000e-01 2.18870000e+01 
1890.5065 -4.22000000e-01 2.06510000e+01 
1890.7803 -4.01000000e-01 1.93130000e+01 
1891.0548 -4.32000000e-01 1.80460000e+01 
1891.3285 -4.97000000e-01 1.69570000e+01 
1891.6023 -5.60000000e-01 1.60800000e+01 
1891.8761 -6.04000000e-01 1.53570000e+01 
1892.1502 -6.23000000e-01 1.46700000e+01 
1892.4232 -5.93000000e-01 1.39640000e+01 
1892.6962 -4.86000000e-01 1.32190000e+01 
1892.9693 -2.94000000e-01 1.24900000e+01 
1893.2437 -4.00000000e-02 1.18400000e+01 
1893.5175 2.01000000e-01 1.12880000e+01 
1893.7912 3.74000000e-01 1.08280000e+01 
1894.0657 4.73000000e-01 1.04080000e+01 
1894.3395 5.25000000e-01 9.99200000e+00 
1894.6133 5.75000000e-01 9.57000000e+00 
1894.8871 6.44000000e-01 9.15100000e+00 
1895.1615 7.33000000e-01 8.76800000e+00 
1895.4353 8.50000000e-01 8.44400000e+00 
1895.7091 1.00200000e+00 8.20000000e+00 
1895.9829 1.19000000e+00 8.04400000e+00 
1896.2567 1.40600000e+00 7.97700000e+00 
1896.5297 1.62300000e+00 7.98400000e+00 
1896.8027 1.82400000e+00 8.04100000e+00 
1897.0767 2.00500000e+00 8.11300000e+00 
1897.3504 2.15800000e+00 8.18000000e+00 
1897.6242 2.26600000e+00 8.23700000e+00 
1897.8980 2.32300000e+00 8.29900000e+00 
1898.1725 2.33700000e+00 8.38900000e+00 
1898.4463 2.35200000e+00 8.50800000e+00 
1898.7201 2.41400000e+00 8.65200000e+00 
1898.9938 2.53200000e+00 8.79300000e+00 
1899.2683 2.69200000e+00 8.91300000e+00 
1899.5421 2.86100000e+00 9.01000000e+00 
1899.8159 3.01500000e+00 9.09400000e+00 
1900.0903 3.15300000e+00 9.19000000e+00 
1900.3641 3.28500000e+00 9.30900000e+00 
1900.6379 3.42200000e+00 9.45200000e+00 
1900.9117 3.57100000e+00 9.60300000e+00 
1901.1834 3.72500000e+00 9.73900000e+00 
1901.4572 3.85400000e+00 9.85400000e+00 
1901.7310 3.92900000e+00 9.94400000e+00 
1902.0082 3.94500000e+00 1.00220000e+01 
1902.2820 3.91600000e+00 1.01010000e+01 
1902.5558 3.87300000e+00 1.01880000e+01 
1902.8296 3.83700000e+00 1.02890000e+01 
1903.1040 3.80800000e+00 1.04040000e+01 
1903.3778 3.78300000e+00 1.05150000e+01 
1903.6516 3.75700000e+00 1.05980000e+01 
1903.9254 3.72800000e+00 1.06110000e+01 
1904.1993 3.69400000e+00 1.05210000e+01 
1904.4724 3.64400000e+00 1.03380000e+01 
1904.7454 3.57000000e+00 1.00920000e+01 
1905.0192 3.47100000e+00 9.86300000e+00 
1905.2930 3.35800000e+00 9.71300000e+00 
1905.5667 3.25500000e+00 9.67200000e+00 
1905.8405 3.17500000e+00 9.74100000e+00 
1906.1150 3.12000000e+00 9.89000000e+00 
1906.3888 3.10100000e+00 1.01030000e+01 
1906.6626 3.13000000e+00 1.03720000e+01 
1906.9363 3.21100000e+00 1.07060000e+01 
1907.2108 3.33600000e+00 1.11110000e+01 
1907.4846 3.46500000e+00 1.15670000e+01 
1907.7584 3.56800000e+00 1.20420000e+01 
1908.0328 3.63900000e+00 1.24790000e+01 
1908.3058 3.68300000e+00 1.28280000e+01 
1908.5788 3.70700000e+00 1.30490000e+01 
1908.8519 3.71600000e+00 1.31120000e+01 
1909.1259 3.71300000e+00 1.29990000e+01 
1909.3997 3.70600000e+00 1.27270000e+01 
1909.6735 3.71100000e+00 1.23320000e+01 
1909.9473 3.73000000e+00 1.18820000e+01 
1910.2218 3.75800000e+00 1.14530000e+01 
1910.4956 3.77300000e+00 1.10930000e+01 
1910.7693 3.75700000e+00 1.08340000e+01 
1911.0438 3.70800000e+00 1.06780000e+01 
1911.3176 3.64200000e+00 1.06060000e+01 
1911.5914 3.58600000e+00 1.05820000e+01 
1911.8652 3.55300000e+00 1.05550000e+01 
1912.1392 3.54400000e+00 1.04650000e+01 
1912.4123 3.55100000e+00 1.02930000e+01 
1912.6853 3.56300000e+00 1.00420000e+01 
1912.9584 3.57900000e+00 9.75700000e+00 
1913.2327 3.58900000e+00 9.49500000e+00 
1913.5065 3.55700000e+00 9.30900000e+00 
1913.7803 3.45900000e+00 9.24700000e+00 
1914.0548 3.29400000e+00 9.34700000e+00 
1914.3285 3.10000000e+00 9.61200000e+00 
1914.6023 2.94600000e+00 1.00100000e+01 
1914.8761 2.86000000e+00 1.04730000e+01 
1915.1506 2.83900000e+00 1.09150000e+01 
1915.4244 2.84500000e+00 1.12890000e+01 
1915.6982 2.83800000e+00 1.15590000e+01 
1915.9719 2.80800000e+00 1.17260000e+01 
1916.2457 2.76300000e+00 1.18060000e+01 
1916.5188 2.72500000e+00 1.18260000e+01 
1916.7918 2.71000000e+00 1.18250000e+01 
1917.0657 2.71800000e+00 1.18520000e+01 
1917.3395 2.71200000e+00 1.19520000e+01 
1917.6133 2.63700000e+00 1.21610000e+01 
1917.8871 2.46900000e+00 1.25100000e+01 
1918.1615 2.21800000e+00 1.30130000e+01 
1918.4353 1.94700000e+00 1.36410000e+01 
1918.7091 1.71900000e+00 1.43420000e+01 
1918.9829 1.54900000e+00 1.50270000e+01 
1919.2574 1.43900000e+00 1.56120000e+01 
1919.5311 1.39300000e+00 1.60310000e+01 
1919.8049 1.41400000e+00 1.62340000e+01 
1920.0792 1.50000000e+00 1.61890000e+01 
1920.3522 1.60700000e+00 1.59050000e+01 
1920.6253 1.66600000e+00 1.54110000e+01 
1920.8983 1.65200000e+00 1.47760000e+01 
1921.1725 1.57400000e+00 1.40800000e+01 
1921.4463 1.47600000e+00 1.33760000e+01 
1921.7201 1.39900000e+00 1.27010000e+01 
1921.9938 1.35100000e+00 1.20540000e+01 
1922.2683 1.31700000e+00 1.14310000e+01 
1922.5421 1.26800000e+00 1.08260000e+01 
1922.8159 1.18300000e+00 1.02380000e+01 
1923.0903 1.06200000e+00 9.66500000e+00 
1923.3641 9.24000000e-01 9.11900000e+00 
1923.6379 7.98000000e-01 8.61600000e+00 
1923.9117 6.92000000e-01 8.18300000e+00 
1924.1857 6.08000000e-01 7.85000000e+00 
1924.4587 5.50000000e-01 7.62900000e+00 
1924.7317 5.23000000e-01 7.52100000e+00 
1925.0055 5.27000000e-01 7.50900000e+00 
1925.2793 5.49000000e-01 7.56600000e+00 
1925.5530 5.58000000e-01 7.65700000e+00 
1925.8268 5.38000000e-01 7.74000000e+00 
1926.1013 4.89000000e-01 7.76800000e+00 
1926.3751 4.21000000e-01 7.71400000e+00 
1926.6489 3.45000000e-01 7.56400000e+00 
1926.9227 2.68000000e-01 7.32100000e+00 
1927.1971 1.88000000e-01 7.00300000e+00 
1927.4709 1.06000000e-01 6.63600000e+00 
1927.7447 2.20000000e-02 6.25700000e+00 
1928.0191 -6.30000000e-02 5.91000000e+00 
1928.2922 -1.43000000e-01 5.63000000e+00 
1928.5652 -2.10000000e-01 5.43400000e+00 
1928.8382 -2.55000000e-01 5.31900000e+00 
1929.1123 -2.80000000e-01 5.26600000e+00 
1929.3860 -2.82000000e-01 5.25500000e+00 
1929.6598 -2.57000000e-01 5.27000000e+00 
1929.9336 -2.06000000e-01 5.30000000e+00 
1930.2081 -1.36000000e-01 5.33300000e+00 
1930.4819 -7.00000000e-02 5.35800000e+00 
1930.7556 -2.90000000e-02 5.36400000e+00 
1931.0301 -1.50000000e-02 5.34000000e+00 
1931.3039 -1.90000000e-02 5.28300000e+00 
1931.5777 -2.10000000e-02 5.19700000e+00 
1931.8515 -1.20000000e-02 5.09300000e+00 
1932.1256 5.00000000e-03 4.98600000e+00 
1932.3986 2.70000000e-02 4.88500000e+00 
1932.6717 4.30000000e-02 4.79200000e+00 
1932.9447 5.40000000e-02 4.70100000e+00 
1933.2190 5.50000000e-02 4.60200000e+00 
1933.4928 3.90000000e-02 4.49500000e+00 
1933.7666 -2.00000000e-03 4.37700000e+00 
1934.0411 -6.70000000e-02 4.25400000e+00 
1934.3149 -1.44000000e-01 4.13700000e+00 
1934.5886 -2.11000000e-01 4.04100000e+00 
1934.8624 -2.59000000e-01 3.98400000e+00 
1935.1369 -2.86000000e-01 3.98700000e+00 
1935.4107 -2.87000000e-01 4.05500000e+00 
1935.6845 -2.57000000e-01 4.18100000e+00 
1935.9582 -1.94000000e-01 4.34100000e+00 
1936.2321 -1.04000000e-01 4.51200000e+00 
1936.5051 -8.00000000e-03 4.67600000e+00 
1936.7782 8.30000000e-02 4.82000000e+00 
1937.0520 1.66000000e-01 4.93800000e+00 
1937.3258 2.45000000e-01 5.03300000e+00 
1937.5996 3.22000000e-01 5.11500000e+00 
1937.8734 4.01000000e-01 5.20000000e+00 
1938.1478 4.81000000e-01 5.31100000e+00 
1938.4216 5.62000000e-01 5.45600000e+00 
1938.6954 6.46000000e-01 5.63700000e+00 
1938.9692 7.33000000e-01 5.84400000e+00 
1939.2437 8.21000000e-01 6.06400000e+00 
1939.5175 9.07000000e-01 6.28800000e+00 
1939.7912 9.87000000e-01 6.51000000e+00 
1940.0655 1.06300000e+00 6.72500000e+00 
1940.3386 1.13300000e+00 6.92700000e+00 
1940.6116 1.19600000e+00 7.10900000e+00 
1940.8846 1.25000000e+00 7.26500000e+00 
1941.1588 1.29600000e+00 7.38300000e+00 
1941.4326 1.33500000e+00 7.45200000e+00 
1941.7064 1.36900000e+00 7.45500000e+00 
1941.9802 1.39800000e+00 7.37400000e+00 
1942.2546 1.42300000e+00 7.20500000e+00 
1942.5284 1.44800000e+00 6.96300000e+00 
1942.8022 1.47500000e+00 6.67900000e+00 
1943.0767 1.50400000e+00 6.40300000e+00 
1943.3504 1.53400000e+00 6.17100000e+00 
1943.6242 1.56200000e+00 6.00400000e+00 
1943.8980 1.58900000e+00 5.90300000e+00 
1944.1720 1.61200000e+00 5.85600000e+00 
1944.4451 1.62100000e+00 5.84500000e+00 
1944.7181 1.60600000e+00 5.84800000e+00 
1944.9911 1.56600000e+00 5.83900000e+00 
1945.2656 1.50700000e+00 5.80300000e+00 
1945.5394 1.44400000e+00 5.73900000e+00 
1945.8131 1.38400000e+00 5.65500000e+00 
1946.0876 1.32800000e+00 5.57400000e+00 
1946.3614 1.27500000e+00 5.51200000e+00 
1946.6352 1.22300000e+00 5.47600000e+00 
1946.9090 1.17100000e+00 5.46500000e+00 
1947.1834 1.12100000e+00 5.47200000e+00 
1947.4572 1.07400000e+00 5.48600000e+00 
1947.7310 1.03400000e+00 5.49300000e+00 
1948.0055 1.00000000e+00 5.47600000e+00 
1948.2785 9.77000000e-01 5.42600000e+00 
1948.5515 9.71000000e-01 5.34200000e+00 
1948.8246 9.88000000e-01 5.22600000e+00 
1949.0986 1.02400000e+00 5.09400000e+00 
1949.3723 1.06700000e+00 4.95700000e+00 
1949.6461 1.09900000e+00 4.82900000e+00 
1949.9199 1.11600000e+00 4.72300000e+00 
1950.1944 1.12100000e+00 4.65000000e+00 
1950.4682 1.12600000e+00 4.61300000e+00 
1950.7420 1.13900000e+00 4.61300000e+00 
1951.0164 1.16200000e+00 4.64300000e+00 
1951.2902 1.18400000e+00 4.69600000e+00 
1951.5640 1.18300000e+00 4.76000000e+00 
1951.8378 1.14800000e+00 4.82300000e+00 
1952.1119 1.08500000e+00 4.87100000e+00 
1952.3850 1.02900000e+00 4.88900000e+00 
1952.6580 1.02300000e+00 4.86000000e+00 
1952.9311 1.07700000e+00 4.76800000e+00 
1953.2053 1.18100000e+00 4.59500000e+00 
1953.4791 1.30400000e+00 4.32700000e+00 
1953.7529 1.42100000e+00 3.95100000e+00 
1954.0274 1.52900000e+00 3.46000000e+00 
1954.3012 1.58800000e+00 2.87600000e+00 
1954.5749 1.53300000e+00 2.23500000e+00 
1954.8487 1.33500000e+00 1.60000000e+00 
1955.1232 1.01300000e+00 1.04700000e+00 
1955.3970 6.83000000e-01 6.28000000e-01 
1955.6708 4.74000000e-01 3.86000000e-01 
1955.9446 4.17000000e-01 2.83000000e-01 
1956.2184 4.87000000e-01 2.46000000e-01 
1956.4915 6.14000000e-01 2.28000000e-01 
1956.7645 7.49000000e-01 2.09000000e-01 
1957.0383 8.86000000e-01 1.91000000e-01 
1957.3121 1.01700000e+00 1.77000000e-01 
1957.5859 1.12400000e+00 1.70000000e-01 
1957.8597 1.20200000e+00 1.68000000e-01 
1958.1342 1.25200000e+00 1.67000000e-01 
1958.4079 1.28800000e+00 1.66000000e-01 
1958.6817 1.32100000e+00 1.65000000e-01 
1958.9555 1.35600000e+00 1.63000000e-01 
1959.2300 1.37400000e+00 1.62000000e-01 
1959.5038 1.33200000e+00 1.61000000e-01 
1959.7775 1.20000000e+00 1.60000000e-01 
1960.0519 9.85000000e-01 1.57000000e-01 
1960.3249 8.02000000e-01 1.54000000e-01 
1960.5980 8.24000000e-01 1.51000000e-01 
1960.8710 1.11800000e+00 1.51000000e-01 
1961.1451 1.60800000e+00 1.58000000e-01 
1961.4189 1.93300000e+00 1.71000000e-01 
1961.6927 1.74300000e+00 1.85000000e-01 
1961.9665 1.10700000e+00 1.94000000e-01 
1962.2409 8.29000000e-01 2.00000000e-01 
1962.5147 1.06900000e+00 2.00000000e-01 
1962.7885 1.27200000e+00 2.00000000e-01 
1963.0630 1.39400000e+00 2.00000000e-01 
1963.3368 1.45100000e+00 2.00000000e-01 
1963.6105 1.58000000e+00 2.00000000e-01 
1963.8843 1.82300000e+00 2.00000000e-01 
1964.1584 1.94000000e+00 2.00000000e-01 
1964.4314 1.87100000e+00 2.00000000e-01 
1964.7044 1.90500000e+00 2.00000000e-01 
1964.9775 2.09100000e+00 2.00000000e-01 
1965.2519 2.17700000e+00 2.00000000e-01 
1965.5257 2.17200000e+00 2.00000000e-01 
1965.7995 2.26900000e+00 2.00000000e-01 
1966.0739 2.39700000e+00 2.00000000e-01 
1966.3477 2.39700000e+00 2.00000000e-01 
1966.6215 2.38300000e+00 2.00000000e-01 
1966.8953 2.45000000e+00 2.00000000e-01 
1967.1697 2.44400000e+00 2.00000000e-01 
1967.4435 2.32600000e+00 1.97000000e-01 
1967.7173 2.32400000e+00 1.88000000e-01 
1967.9911 2.45400000e+00 1.76000000e-01 
1968.2648 2.48100000e+00 1.63000000e-01 
1968.5379 2.44400000e+00 1.53000000e-01 
1968.8109 2.53400000e+00 1.50000000e-01 
1969.0849 2.66200000e+00 1.50000000e-01 
1969.3587 2.65000000e+00 1.50000000e-01 
1969.6324 2.64300000e+00 1.50000000e-01 
1969.9062 2.77400000e+00 1.50000000e-01 
1970.1807 2.80300000e+00 1.50000000e-01 
1970.4545 2.65200000e+00 1.50000000e-01 
1970.7283 2.60800000e+00 1.50000000e-01 
1971.0027 2.72900000e+00 1.50000000e-01 
1971.2765 2.82000000e+00 1.51000000e-01 
1971.5503 2.89900000e+00 1.55000000e-01 
1971.8241 3.05900000e+00 1.64000000e-01 
1972.0983 3.17100000e+00 1.74000000e-01 
1972.3713 3.11200000e+00 1.83000000e-01 
1972.6444 3.06200000e+00 1.89000000e-01 
1972.9174 3.14200000e+00 1.90000000e-01 
1973.1916 3.14600000e+00 1.90000000e-01 
1973.4654 3.00400000e+00 1.90000000e-01 
1973.7392 2.90900000e+00 1.90000000e-01 
1974.0137 2.87700000e+00 1.90000000e-01 
1974.2875 2.77100000e+00 1.90000000e-01 
1974.5613 2.67400000e+00 1.90000000e-01 
1974.8350 2.71900000e+00 1.90000000e-01 
1975.1095 2.75400000e+00 1.90000000e-01 
1975.3833 2.65400000e+00 1.90000000e-01 
1975.6571 2.64100000e+00 1.90000000e-01 
1975.9309 2.80000000e+00 1.90000000e-01 
1976.2048 2.89300000e+00 1.90000000e-01 
1976.4778 2.86300000e+00 1.90000000e-01 
1976.7509 2.86500000e+00 1.90000000e-01 
1977.0246 2.87100000e+00 1.90000000e-01 
1977.2984 2.76700000e+00 1.90000000e-01 
1977.5722 2.73000000e+00 1.90000000e-01 
1977.8460 2.91600000e+00 1.90000000e-01 
1978.1205 3.02400000e+00 1.90000000e-01 
1978.3943 2.85600000e+00 1.90000000e-01 
1978.6680 2.74600000e+00 1.90000000e-01 
1978.9418 2.81700000e+00 1.90000000e-01 
1979.2163 2.76500000e+00 1.89000000e-01 
1979.4901 2.56000000e+00 1.79000000e-01 
1979.7639 2.45600000e+00 1.52000000e-01 
1980.0382 2.43400000e+00 1.24000000e-01 
1980.3113 2.32100000e+00 7.90000000e-02 
1980.5843 2.23400000e+00 4.70000000e-02 
1980.8573 2.29800000e+00 4.00000000e-02 
1981.1314 2.31600000e+00 4.00000000e-02 
