1886.17   -2.30000   0.00
1886.25   -4.40000   0.00
1886.33   -6.20000   0.00
1886.42   -8.70000   0.00
1886.50  -10.60000   0.00
1886.58  -11.50000   0.00
1886.67  -12.00000   0.00
1886.75  -12.90000   0.00
1886.83  -11.80000   0.00
1886.92  -11.40000   0.00
1887.00  -11.20000   0.00
1887.08  -11.50000   0.00
1887.17   -9.80000   0.00
1887.25   -9.20000   0.00
1887.33   -8.10000   0.00
1887.42   -6.90000   0.00
1887.50   -5.00000   0.00
1887.58   -4.60000   0.00
1887.67   -2.80000   0.00
1887.75   -1.90000   0.00
1887.83   -0.20000   0.00
1887.92    1.60000   0.00
1888.00    4.00000   0.00
1888.08    6.10000   0.00
1888.17    8.50000   0.00
1888.25   10.30000   0.00
1888.33   12.00000   0.00
1888.42   12.60000   0.00
1888.50   11.60000   0.00
1888.58   12.60000   0.00
1888.67   14.00000   0.00
1888.75   13.40000   0.00
1888.83   15.60000   0.00
1888.92   15.70000   0.00
1889.00   16.20000   0.00
1889.08   13.50000   0.00
1889.17   12.30000   0.00
1889.25    6.40000   0.00
1889.33    3.40000   0.00
1889.42   -1.80000   0.00
1889.50   -4.80000   0.00
1889.58   -7.70000   0.00
1889.67   -9.30000   0.00
1889.75  -11.60000   0.00
1889.83  -14.50000   0.00
1889.92  -16.10000   0.00
1890.00  -16.90000   0.00
1890.08  -16.30000   0.00
1890.17  -14.70000   0.00
1890.25  -11.90000   0.00
1890.33   -9.30000   0.00
1890.42   -8.20000   0.00
1890.50   -8.30000   0.00
1890.58   -8.20000   0.00
1890.67   -7.90000   0.00
1890.75   -7.50000   0.00
1890.83   -7.60000   0.00
1890.92   -5.00000   0.00
1891.00   -2.50000   0.00
1891.08   -1.30000   0.00
1891.17   -0.60000   0.00
1891.25    2.10000   0.00
1891.33    2.90000   0.00
1891.42    3.20000   0.00
1891.50    4.40000   0.00
1891.58    4.20000   0.00
1891.67    3.90000   0.00
1891.75    3.50000   0.00
1891.83    1.70000   0.00
1891.92    1.30000   0.00
1892.00   -0.20000   0.00
1892.08   -2.40000   0.00
1892.17   -5.50000   0.00
1892.25   -7.20000   0.00
1892.33   -9.30000   0.00
1892.42   -9.00000   0.00
1892.50   -8.70000   0.00
1892.58   -8.90000   0.00
1892.67   -7.40000   0.00
1892.75   -7.40000   0.00
1892.83   -8.00000   0.00
1892.92   -8.80000   0.00
1893.00   -8.10000   0.00
1893.08  -10.40000   0.00
1893.17  -12.80000   0.00
1893.25  -14.10000   0.00
1893.33  -15.70000   0.00
1893.42  -16.20000   0.00
1893.50  -15.80000   0.00
1893.58  -14.20000   0.00
1893.67  -13.00000   0.00
1893.75  -10.00000   0.00
1893.83  -10.50000   0.00
1893.92  -10.10000   0.00
1894.00  -10.00000   0.00
1894.08  -10.00000   0.00
1894.17  -10.10000   0.00
1894.25   -8.40000   0.00
1894.33   -7.60000   0.00
1894.42   -5.40000   0.00
1894.50   -4.30000   0.00
1894.58   -5.00000   0.00
1894.67   -3.80000   0.00
1894.75   -2.70000   0.00
1894.83   -4.00000   0.00
1894.92   -4.10000   0.00
1895.00   -3.10000   0.00
1895.08   -4.20000   0.00
1895.17   -4.20000   0.00
1895.25   -2.40000   0.00
1895.33   -0.60000   0.00
1895.42    1.20000   0.00
1895.50    3.50000   0.00
1895.58    5.20000   0.00
1895.67    5.50000   0.00
1895.75    6.40000   0.00
1895.83    5.10000   0.00
1895.92    3.60000   0.00
1896.00    3.30000   0.00
1896.08    3.40000   0.00
1896.17    5.30000   0.00
1896.25    7.00000   0.00
1896.33    9.60000   0.00
1896.42   12.50000   0.00
1896.50   14.90000   0.00
1896.58   14.70000   0.00
1896.67   15.70000   0.00
1896.75   16.60000   0.00
1896.83   15.60000   0.00
1896.92   14.40000   0.00
1897.00   13.70000   0.00
1897.08   12.10000   0.00
1897.17   10.40000   0.00
1897.25    7.80000   0.00
1897.33    6.20000   0.00
1897.42    3.70000   0.00
1897.50    2.30000   0.00
1897.58   -0.00000   0.00
1897.67    0.00000   0.00
1897.75   -1.80000   0.00
1897.83   -2.80000   0.00
1897.92   -3.80000   0.00
1898.00   -5.70000   0.00
1898.08   -7.90000   0.00
1898.17   -7.30000   0.00
1898.25   -6.20000   0.00
1898.33   -6.30000   0.00
1898.42   -5.40000   0.00
1898.50   -4.50000   0.00
1898.58   -4.50000   0.00
1898.67   -5.20000   0.00
1898.75   -5.00000   0.00
1898.83   -5.10000   0.00
1898.92   -6.00000   0.00
1899.00   -7.10000   0.00
1899.08   -7.20000   0.00
1899.17   -5.00000   0.00
1899.25   -1.90000   0.00
1899.33    0.70000   0.00
1899.42    4.60000   0.00
1899.50    6.30000   0.00
1899.58    5.60000   0.00
1899.67    4.00000   0.00
1899.75    5.20000   0.00
1899.83    5.60000   0.00
1899.92    6.90000   0.00
1900.00   10.20000   0.00
1900.08   13.40000   0.00
1900.17   13.30000   0.00
1900.25   10.40000   0.00
1900.33    8.70000   0.00
1900.42    5.40000   0.00
1900.50    5.00000   0.00
1900.58    5.60000   0.00
1900.67    7.10000   0.00
1900.75    7.80000   0.00
1900.83    8.30000   0.00
1900.92    6.00000   0.00
1901.00    2.90000   0.00
1901.08    1.50000   0.00
1901.17    0.00000   0.00
1901.25   -2.80000   0.00
1901.33   -4.50000   0.00
1901.42   -5.10000   0.00
1901.50   -3.40000   0.00
1901.58   -1.10000   0.00
1901.67    1.20000   0.00
1901.75    2.80000   0.00
1901.83    2.10000   0.00
1901.92    0.80000   0.00
1902.00   -2.60000   0.00
1902.08   -3.40000   0.00
1902.17   -3.90000   0.00
1902.25   -0.60000   0.00
1902.33    1.90000   0.00
1902.42    5.90000   0.00
1902.50   10.00000   0.00
1902.58   12.90000   0.00
1902.67   13.40000   0.00
1902.75   12.90000   0.00
1902.83   12.50000   0.00
1902.92   10.90000   0.00
1903.00    8.30000   0.00
1903.08    5.60000   0.00
1903.17    2.80000   0.00
1903.25    1.30000   0.00
1903.33   -2.00000   0.00
1903.42   -2.00000   0.00
1903.50   -2.60000   0.00
1903.58   -2.50000   0.00
1903.67   -4.10000   0.00
1903.75   -5.60000   0.00
1903.83   -7.20000   0.00
1903.92   -8.30000   0.00
1904.00   -9.40000   0.00
1904.08  -12.40000   0.00
1904.17  -11.30000   0.00
1904.25   -8.30000   0.00
1904.33   -3.50000   0.00
1904.42   -0.70000   0.00
1904.50    3.20000   0.00
1904.58    5.80000   0.00
1904.67    6.70000   0.00
1904.75    5.20000   0.00
1904.83    6.00000   0.00
1904.92    8.50000   0.00
1905.00   11.40000   0.00
1905.08   12.40000   0.00
1905.17   15.40000   0.00
1905.25   16.40000   0.00
1905.33   17.30000   0.00
1905.42   15.60000   0.00
1905.50   15.50000   0.00
1905.58   13.80000   0.00
1905.67   13.70000   0.00
1905.75   12.80000   0.00
1905.83   11.80000   0.00
1905.92   10.60000   0.00
1906.00   10.10000   0.00
1906.08    9.00000   0.00
1906.17    7.70000   0.00
1906.25    7.20000   0.00
1906.33    4.50000   0.00
1906.42    1.10000   0.00
1906.50   -3.10000   0.00
1906.58   -6.20000   0.00
1906.67   -9.30000   0.00
1906.75   -9.00000   0.00
1906.83   -8.20000   0.00
1906.92   -5.90000   0.00
1907.00   -4.40000   0.00
1907.08   -2.30000   0.00
1907.17   -1.60000   0.00
1907.25   -1.40000   0.00
1907.33   -1.70000   0.00
1907.42   -1.40000   0.00
1907.50   -0.80000   0.00
1907.58   -0.70000   0.00
1907.67    0.50000   0.00
1907.75    0.40000   0.00
1907.83    1.00000   0.00
1907.92   -0.20000   0.00
1908.00   -0.80000   0.00
1908.08   -2.70000   0.00
1908.17   -2.80000   0.00
1908.25   -3.20000   0.00
1908.33   -4.40000   0.00
1908.42   -4.60000   0.00
1908.50   -5.20000   0.00
1908.58   -5.80000   0.00
1908.67   -7.00000   0.00
1908.75   -5.40000   0.00
1908.83   -4.70000   0.00
1908.92   -3.20000   0.00
1909.00   -2.60000   0.00
1909.08   -1.20000   0.00
1909.17   -1.20000   0.00
1909.25   -4.70000   0.00
1909.33   -6.30000   0.00
1909.42   -8.00000   0.00
1909.50   -9.30000   0.00
1909.58  -10.60000   0.00
1909.67   -9.40000   0.00
1909.75   -8.50000   0.00
1909.83   -7.70000   0.00
1909.92   -8.90000   0.00
1910.00   -9.30000   0.00
1910.08   -9.10000   0.00
1910.17  -10.00000   0.00
1910.25  -11.90000   0.00
1910.33  -12.60000   0.00
1910.42  -12.70000   0.00
1910.50  -13.60000   0.00
1910.58  -13.40000   0.00
1910.67  -12.30000   0.00
1910.75  -11.40000   0.00
1910.83  -10.10000   0.00
1910.92   -7.80000   0.00
1911.00   -7.00000   0.00
1911.08   -6.50000   0.00
1911.17   -5.20000   0.00
1911.25   -4.30000   0.00
1911.33   -2.50000   0.00
1911.42   -0.30000   0.00
1911.50    2.70000   0.00
1911.58    4.90000   0.00
1911.67    6.50000   0.00
1911.75    6.70000   0.00
1911.83    8.50000   0.00
1911.92   10.00000   0.00
1912.00   10.50000   0.00
1912.08   11.60000   0.00
1912.17   11.70000   0.00
1912.25    9.40000   0.00
1912.33    6.80000   0.00
1912.42    5.20000   0.00
1912.50    3.00000   0.00
1912.58    2.40000   0.00
1912.67    2.10000   0.00
1912.75    2.40000   0.00
1912.83    2.30000   0.00
1912.92    2.50000   0.00
1913.00    2.00000   0.00
1913.08    1.40000   0.00
1913.17    1.20000   0.00
1913.25    1.30000   0.00
1913.33    0.60000   0.00
1913.42    1.10000   0.00
1913.50    2.80000   0.00
1913.58    3.40000   0.00
1913.67    5.20000   0.00
1913.75    6.80000   0.00
1913.83    7.50000   0.00
1913.92    7.10000   0.00
1914.00    5.90000   0.00
1914.08    6.90000   0.00
1914.17    6.60000   0.00
1914.25    7.30000   0.00
1914.33    8.70000   0.00
1914.42   11.90000   0.00
1914.50   11.30000   0.00
1914.58   10.80000   0.00
1914.67    9.50000   0.00
1914.75    8.00000   0.00
1914.83    8.30000   0.00
1914.92    7.20000   0.00
1915.00    8.90000   0.00
1915.08   10.20000   0.00
1915.17    9.40000   0.00
1915.25    6.40000   0.00
1915.33    3.10000   0.00
1915.42   -0.70000   0.00
1915.50   -3.60000   0.00
1915.58   -4.00000   0.00
1915.67   -2.70000   0.00
1915.75   -1.80000   0.00
1915.83   -1.30000   0.00
1915.92   -0.70000   0.00
1916.00   -0.10000   0.00
1916.08   -2.60000   0.00
1916.17   -2.10000   0.00
1916.25   -2.50000   0.00
1916.33   -6.10000   0.00
1916.42   -9.60000   0.00
1916.50  -10.80000   0.00
1916.58  -12.30000   0.00
1916.67  -13.80000   0.00
1916.75  -13.10000   0.00
1916.83  -11.50000   0.00
1916.92  -11.90000   0.00
1917.00  -12.20000   0.00
1917.08  -11.90000   0.00
1917.17  -11.50000   0.00
1917.25  -11.10000   0.00
1917.33  -11.00000   0.00
1917.42  -11.60000   0.00
1917.50  -11.90000   0.00
1917.58  -10.50000   0.00
1917.67  -11.30000   0.00
1917.75  -11.80000   0.00
1917.83  -11.00000   0.00
1917.92  -11.10000   0.00
1918.00  -10.70000   0.00
1918.08  -10.70000   0.00
1918.17   -9.00000   0.00
1918.25   -5.60000   0.00
1918.33   -1.50000   0.00
1918.42    0.30000   0.00
1918.50    4.10000   0.00
1918.58    6.90000   0.00
1918.67    6.90000   0.00
1918.75    7.80000   0.00
1918.83   10.10000   0.00
1918.92   11.30000   0.00
1919.00   12.10000   0.00
1919.08   12.40000   0.00
1919.17   12.40000   0.00
1919.25   11.50000   0.00
1919.33   10.60000   0.00
1919.42    9.80000   0.00
1919.50    9.60000   0.00
1919.58    8.60000   0.00
1919.67    7.30000   0.00
1919.75    6.90000   0.00
1919.83    5.80000   0.00
1919.92    5.30000   0.00
1920.00    5.30000   0.00
1920.08    4.40000   0.00
1920.17    3.30000   0.00
1920.25    3.10000   0.00
1920.33    1.90000   0.00
1920.42    0.40000   0.00
1920.50    0.60000   0.00
1920.58    1.50000   0.00
1920.67    1.20000   0.00
1920.75    0.60000   0.00
1920.83    0.20000   0.00
1920.92   -1.10000   0.00
1921.00   -5.10000   0.00
1921.08   -5.10000   0.00
1921.17   -5.50000   0.00
1921.25   -7.90000   0.00
1921.33   -7.10000   0.00
1921.42   -3.90000   0.00
1921.50   -4.50000   0.00
1921.58   -4.10000   0.00
1921.67   -3.00000   0.00
1921.75   -3.80000   0.00
1921.83   -5.40000   0.00
1921.92   -5.80000   0.00
1922.00   -5.20000   0.00
1922.08   -3.60000   0.00
1922.17   -0.90000   0.00
1922.25   -0.60000   0.00
1922.33   -0.30000   0.00
1922.42   -1.00000   0.00
1922.50   -1.50000   0.00
1922.58   -3.80000   0.00
1922.67   -3.90000   0.00
1922.75   -4.90000   0.00
1922.83   -4.90000   0.00
1922.92   -5.40000   0.00
