  0.235616 -1.543008e+01 -1.543008e+01 -1.758149e+01 -5.864602e+00 
  0.238356 3.178016e+01 3.178016e+01 -1.737402e+01 -6.236656e+00 
  0.241096 -8.259842e+00 -8.259842e+00 -1.710703e+01 -6.655456e+00 
  0.243836 2.476368e+01 2.476368e+01 -1.688679e+01 -7.021334e+00 
  0.246575 -1.500480e+01 -1.500480e+01 -1.670957e+01 -7.334320e+00 
  0.249315 3.253284e+01 3.253284e+01 -1.647228e+01 -7.701909e+00 
  0.252055 -4.211055e+01 -4.211055e+01 -1.642665e+01 -7.869576e+00 
  0.254795 3.900229e+01 3.900229e+01 -1.633377e+01 -8.085690e+00 
  0.257534 -3.621474e+01 -3.621474e+01 -1.619178e+01 -8.339876e+00 
  0.260274 4.228622e+01 4.228622e+01 -1.602466e+01 -8.618231e+00 
  0.263014 -3.274308e+01 -3.274308e+01 -1.582540e+01 -8.916249e+00 
  0.265753 2.981500e+01 2.981500e+01 -1.571580e+01 -9.124413e+00 
  0.268493 7.185534e+00 7.185534e+00 -1.530851e+01 -9.615546e+00 
  0.271233 1.171575e+01 1.171575e+01 -1.502755e+01 -9.971474e+00 
  0.273973 -7.051559e+00 -7.051559e+00 -1.484562e+01 -1.022083e+01 
  0.276712 2.789524e+01 2.789524e+01 -1.454222e+01 -1.058439e+01 
  0.279452 -1.016683e+01 -1.016683e+01 -1.425522e+01 -1.091986e+01 
  0.282192 1.852431e+01 1.852431e+01 -1.403336e+01 -1.118515e+01 
  0.284932 -1.590454e+01 -1.590454e+01 -1.384875e+01 -1.140494e+01 
  0.287671 1.380666e+01 1.380666e+01 -1.369673e+01 -1.158934e+01 
  0.290411 -1.518708e+01 -1.518708e+01 -1.353578e+01 -1.177560e+01 
  0.293151 3.134898e+01 3.134898e+01 -1.324463e+01 -1.208654e+01 
  0.295890 -2.468959e+01 -2.468959e+01 -1.301704e+01 -1.232328e+01 
  0.298630 3.100381e+01 3.100381e+01 -1.279051e+01 -1.255620e+01 
  0.301370 -6.219474e+00 -6.219474e+00 -1.242341e+01 -1.291648e+01 
  0.304110 2.855113e+01 2.855113e+01 -1.207040e+01 -1.325508e+01 
  0.306849 -1.315645e+01 -1.315645e+01 -1.176216e+01 -1.353743e+01 
  0.309589 2.984327e+01 2.984327e+01 -1.144185e+01 -1.382602e+01 
  0.312329 9.194526e+00 9.194526e+00 -1.095218e+01 -1.426894e+01 
  0.315068 1.278238e+01 1.278238e+01 -1.058188e+01 -1.458285e+01 
  0.317808 1.558580e+01 1.558580e+01 -1.016013e+01 -1.493712e+01 
  0.320548 -1.163673e+01 -1.163673e+01 -9.912130e+00 -1.510970e+01 
  0.323288 2.954952e+01 2.954952e+01 -9.560304e+00 -1.537992e+01 
  0.326027 -4.474106e-01 -4.474106e-01 -9.121223e+00 -1.572390e+01 
  0.328767 8.062960e+00 8.062960e+00 -8.835680e+00 -1.590817e+01 
  0.331507 -5.457132e+00 -5.457132e+00 -8.583924e+00 -1.605197e+01 
  0.334247 4.057948e+00 4.057948e+00 -8.359934e+00 -1.616381e+01 
  0.336986 -1.543171e+00 -1.543171e+00 -8.105359e+00 -1.630015e+01 
  0.339726 2.665144e+01 2.665144e+01 -7.683517e+00 -1.659527e+01 
  0.342466 2.131902e-02 2.131902e-02 -7.245034e+00 -1.689446e+01 
  0.345205 6.869737e+00 6.869737e+00 -6.948133e+00 -1.704608e+01 
  0.347945 -1.536842e+01 -1.536842e+01 -6.761599e+00 -1.708256e+01 
  0.350685 8.042499e+00 8.042499e+00 -6.566743e+00 -1.712555e+01 
  0.353425 -2.722527e+01 -2.722527e+01 -6.457357e+00 -1.707970e+01 
  0.356164 1.941113e+00 1.941113e+00 -6.394574e+00 -1.698969e+01 
  0.358904 -2.803215e+00 -2.803215e+00 -6.153178e+00 -1.707319e+01 
  0.361644 -8.555940e+00 -8.555940e+00 -5.987681e+00 -1.707793e+01 
  0.364384 -4.757571e+00 -4.757571e+00 -5.836662e+00 -1.706644e+01 
  0.367123 -2.072691e+01 -2.072691e+01 -5.774874e+00 -1.696519e+01 
  0.369863 5.287520e+00 5.287520e+00 -5.641523e+00 -1.693579e+01 
  0.372603 -1.889998e+01 -1.889998e+01 -5.494341e+00 -1.691666e+01 
  0.375342 -9.190867e+00 -9.190867e+00 -5.454369e+00 -1.679225e+01 
  0.378082 -2.074935e+01 -2.074935e+01 -5.429424e+00 -1.665366e+01 
  0.380822 -1.436297e+01 -1.436297e+01 -5.444785e+00 -1.647798e+01 
  0.383562 -1.954137e+01 -1.954137e+01 -5.453622e+00 -1.631101e+01 
  0.386301 -2.764270e+01 -2.764270e+01 -5.562350e+00 -1.604899e+01 
  0.389041 -1.657952e+01 -1.657952e+01 -5.653441e+00 -1.581015e+01 
  0.391781 -5.286128e+01 -5.286128e+01 -5.932358e+00 -1.539113e+01 
  0.394521 1.211352e+01 1.211352e+01 -6.008342e+00 -1.518364e+01 
  0.397260 -6.103929e+01 -6.103929e+01 -6.144997e+00 -1.491622e+01 
  0.400000 1.428877e+01 1.428877e+01 -6.272095e+00 -1.466907e+01 
  0.402740 -7.150214e+01 -7.150214e+01 -6.476812e+00 -1.434596e+01 
  0.405479 -6.363722e+00 -6.363722e+00 -6.840445e+00 -1.388058e+01 
  0.408219 -4.756674e+01 -4.756674e+01 -7.033162e+00 -1.359017e+01 
  0.410959 -3.991578e+00 -3.991578e+00 -7.214100e+00 -1.332113e+01 
  0.413699 -6.740333e+01 -6.740333e+01 -7.542735e+00 -1.291070e+01 
  0.416438 -7.293412e+00 -7.293412e+00 -7.903644e+00 -1.248366e+01 
  0.419178 -7.325416e+01 -7.325416e+01 -8.311477e+00 -1.201776e+01 
  0.421918 -3.203111e+01 -3.203111e+01 -8.909508e+00 -1.138251e+01 
  0.424658 -5.596094e+01 -5.596094e+01 -9.388532e+00 -1.087880e+01 
  0.427397 -3.695838e+00 -3.695838e+00 -9.668012e+00 -1.058654e+01 
  0.430137 -7.598713e+01 -7.598713e+01 -1.009660e+01 -1.015266e+01 
  0.432877 -2.069844e+01 -2.069844e+01 -1.065846e+01 -9.605510e+00 
  0.435616 -6.254477e+01 -6.254477e+01 -1.112778e+01 -9.161204e+00 
  0.438356 -3.365339e+01 -3.365339e+01 -1.169981e+01 -8.632218e+00 
  0.441096 -5.478086e+01 -5.478086e+01 -1.222154e+01 -8.166366e+00 
  0.443836 -3.468900e+01 -3.468900e+01 -1.275825e+01 -7.701482e+00 
  0.446575 -5.641477e+01 -5.641477e+01 -1.331289e+01 -7.232014e+00 
  0.449315 -3.318636e+01 -3.318636e+01 -1.386398e+01 -6.782246e+00 
  0.452055 -6.024874e+01 -6.024874e+01 -1.444879e+01 -6.312184e+00 
  0.454795 -6.307159e+01 -6.307159e+01 -1.526019e+01 -5.636974e+00 
  0.457534 -5.228139e+01 -5.228139e+01 -1.602298e+01 -5.030991e+00 
  0.460274 -6.788634e+01 -6.788634e+01 -1.682932e+01 -4.401212e+00 
  0.463014 -3.911342e+01 -3.911342e+01 -1.754872e+01 -3.878393e+00 
  0.465753 -7.722294e+01 -7.722294e+01 -1.834299e+01 -3.298009e+00 
  0.468493 -4.230935e+01 -4.230935e+01 -1.917027e+01 -2.707654e+00 
  0.471233 -9.988937e+01 -9.988937e+01 -2.017082e+01 -1.965336e+00 
  0.473973 -3.243593e+01 -3.243593e+01 -2.111162e+01 -1.310648e+00 
  0.476712 -1.007387e+02 -1.007387e+02 -2.206565e+01 -6.612179e-01 
  0.479452 -4.183388e+01 -4.183388e+01 -2.310013e+01 3.932729e-02 
  0.482192 -1.080028e+02 -1.080028e+02 -2.419579e+01 7.790225e-01 
  0.484932 -3.303749e+01 -3.303749e+01 -2.523981e+01 1.437138e+00 
  0.487671 -8.320926e+01 -8.320926e+01 -2.610897e+01 1.904558e+00 
  0.490411 -4.937072e+01 -4.937072e+01 -2.710616e+01 2.474824e+00 
  0.493151 -9.458527e+01 -9.458527e+01 -2.819361e+01 3.113449e+00 
  0.495890 -6.414668e+01 -6.414668e+01 -2.939995e+01 3.840712e+00 
  0.498630 -1.022801e+02 -1.022801e+02 -3.067195e+01 4.606705e+00 
  0.501370 -7.108464e+01 -7.108464e+01 -3.200699e+01 5.402585e+00 
  0.504110 -9.001059e+01 -9.001059e+01 -3.326237e+01 6.091927e+00 
  0.506849 -7.337103e+01 -7.337103e+01 -3.454493e+01 6.778681e+00 
  0.509589 -1.059587e+02 -1.059587e+02 -3.595349e+01 7.561862e+00 
  0.512329 -6.383105e+01 -6.383105e+01 -3.730440e+01 8.254772e+00 
  0.515068 -1.158733e+02 -1.158733e+02 -3.873631e+01 9.000684e+00 
  0.517808 -4.510031e+01 -4.510031e+01 -4.004335e+01 9.589277e+00 
  0.520548 -1.191204e+02 -1.191204e+02 -4.138005e+01 1.018465e+01 
  0.523288 -4.149216e+01 -4.149216e+01 -4.270126e+01 1.073197e+01 
  0.526027 -1.212430e+02 -1.212430e+02 -4.404306e+01 1.127803e+01 
  0.528767 -4.251944e+01 -4.251944e+01 -4.540282e+01 1.180907e+01 
  0.531507 -1.201792e+02 -1.201792e+02 -4.675953e+01 1.231544e+01 
  0.534247 -5.559303e+01 -5.559303e+01 -4.822181e+01 1.289319e+01 
  0.536986 -1.125535e+02 -1.125535e+02 -4.963411e+01 1.339714e+01 
  0.539726 -4.534124e+01 -4.534124e+01 -5.098033e+01 1.380483e+01 
  0.542466 -1.538841e+02 -1.538841e+02 -5.263271e+01 1.449222e+01 
  0.545205 -4.548040e+01 -4.548040e+01 -5.429954e+01 1.515264e+01 
  0.547945 -1.357689e+02 -1.357689e+02 -5.583919e+01 1.566249e+01 
  0.550685 -4.130016e+01 -4.130016e+01 -5.735845e+01 1.611666e+01 
  0.553425 -1.246300e+02 -1.246300e+02 -5.879917e+01 1.647206e+01 
  0.556164 -8.024217e+01 -8.024217e+01 -6.053297e+01 1.708326e+01 
  0.558904 -9.476436e+01 -9.476436e+01 -6.205499e+01 1.745624e+01 
  0.561644 -9.711171e+01 -9.711171e+01 -6.370624e+01 1.792774e+01 
  0.564384 -8.413994e+01 -8.413994e+01 -6.528628e+01 1.829879e+01 
  0.567123 -1.016236e+02 -1.016236e+02 -6.690403e+01 1.867972e+01 
  0.569863 -9.369045e+01 -9.369045e+01 -6.859760e+01 1.910509e+01 
  0.572603 -9.608175e+01 -9.608175e+01 -7.025616e+01 1.946629e+01 
  0.575342 -8.126980e+01 -8.126980e+01 -7.182875e+01 1.971405e+01 
  0.578082 -1.140436e+02 -1.140436e+02 -7.353574e+01 2.006851e+01 
  0.580822 -6.850894e+01 -6.850894e+01 -7.515521e+01 2.030530e+01 
  0.583562 -1.170320e+02 -1.170320e+02 -7.679815e+01 2.054164e+01 
  0.586301 -7.433100e+01 -7.433100e+01 -7.848856e+01 2.079420e+01 
  0.589041 -1.122545e+02 -1.122545e+02 -8.014586e+01 2.098939e+01 
  0.591781 -8.632318e+01 -8.632318e+01 -8.189485e+01 2.124528e+01 
  0.594521 -1.062753e+02 -1.062753e+02 -8.360256e+01 2.143374e+01 
  0.597260 -8.967235e+01 -8.967235e+01 -8.533791e+01 2.162072e+01 
  0.600000 -1.107488e+02 -1.107488e+02 -8.710788e+01 2.181522e+01 
  0.602740 -9.545877e+01 -9.545877e+01 -8.892347e+01 2.202483e+01 
  0.605479 -9.576723e+01 -9.576723e+01 -9.063149e+01 2.210097e+01 
  0.608219 -9.214848e+01 -9.214848e+01 -9.231607e+01 2.212853e+01 
  0.610959 -1.074927e+02 -1.074927e+02 -9.408653e+01 2.221601e+01 
  0.613699 -9.452000e+01 -9.452000e+01 -9.587585e+01 2.229427e+01 
  0.616438 -1.005617e+02 -1.005617e+02 -9.761476e+01 2.229722e+01 
  0.619178 -9.958643e+01 -9.958643e+01 -9.939073e+01 2.231113e+01 
  0.621918 -8.552544e+01 -8.552544e+01 -1.010564e+02 2.219128e+01 
  0.624658 -1.077017e+02 -1.077017e+02 -1.027790e+02 2.210609e+01 
  0.627397 -1.001836e+02 -1.001836e+02 -1.046082e+02 2.210042e+01 
  0.630137 -8.464815e+01 -8.464815e+01 -1.062678e+02 2.190288e+01 
  0.632877 -1.220457e+02 -1.220457e+02 -1.080840e+02 2.183890e+01 
  0.635616 -8.074071e+01 -8.074071e+01 -1.098715e+02 2.171917e+01 
  0.638356 -1.068659e+02 -1.068659e+02 -1.115443e+02 2.146595e+01 
  0.641096 -8.260072e+01 -8.260072e+01 -1.132277e+02 2.120094e+01 
  0.643836 -1.229151e+02 -1.229151e+02 -1.150237e+02 2.102771e+01 
  0.646575 -7.575148e+01 -7.575148e+01 -1.167681e+02 2.077781e+01 
  0.649315 -1.213785e+02 -1.213785e+02 -1.184956e+02 2.049329e+01 
  0.652055 -8.503011e+01 -8.503011e+01 -1.202883e+02 2.024878e+01 
  0.654795 -1.124479e+02 -1.124479e+02 -1.220104e+02 1.991544e+01 
  0.657534 -8.104348e+01 -8.104348e+01 -1.236991e+02 1.952756e+01 
  0.660274 -9.737109e+01 -9.737109e+01 -1.252704e+02 1.900807e+01 
  0.663014 -1.057752e+02 -1.057752e+02 -1.270156e+02 1.864295e+01 
  0.665753 -8.905061e+01 -8.905061e+01 -1.286945e+02 1.819250e+01 
  0.668493 -1.104684e+02 -1.104684e+02 -1.304004e+02 1.775208e+01 
  0.671233 -1.042482e+02 -1.042482e+02 -1.322116e+02 1.739540e+01 
  0.673973 -1.030507e+02 -1.030507e+02 -1.339629e+02 1.695944e+01 
  0.676712 -9.051713e+01 -9.051713e+01 -1.356068e+02 1.639955e+01 
  0.679452 -9.673548e+01 -9.673548e+01 -1.371956e+02 1.577099e+01 
  0.682192 -8.045391e+01 -8.045391e+01 -1.387015e+02 1.504697e+01 
  0.684932 -9.358030e+01 -9.358030e+01 -1.401730e+02 1.427916e+01 
  0.687671 -9.579111e+01 -9.579111e+01 -1.417458e+02 1.359983e+01 
  0.690411 -9.191203e+01 -9.191203e+01 -1.432964e+02 1.288575e+01 
  0.693151 -9.227141e+01 -9.227141e+01 -1.448105e+02 1.212414e+01 
  0.695890 -8.914314e+01 -8.914314e+01 -1.462929e+02 1.132080e+01 
  0.698630 -8.696438e+01 -8.696438e+01 -1.477244e+02 1.045809e+01 
  0.701370 -8.620185e+01 -8.620185e+01 -1.491216e+02 9.553701e+00 
  0.704110 -8.797802e+01 -8.797802e+01 -1.505127e+02 8.636514e+00 
  0.706849 -8.570284e+01 -8.570284e+01 -1.518868e+02 7.695658e+00 
  0.709589 -7.233483e+01 -7.233483e+01 -1.531322e+02 6.622739e+00 
  0.712329 -9.024022e+01 -9.024022e+01 -1.543946e+02 5.565013e+00 
  0.715068 -6.315534e+01 -6.315534e+01 -1.555748e+02 4.422578e+00 
  0.717808 -9.403876e+01 -9.403876e+01 -1.567652e+02 3.291476e+00 
  0.720548 -7.530455e+01 -7.530455e+01 -1.580290e+02 2.229476e+00 
  0.723288 -7.338942e+01 -7.338942e+01 -1.591252e+02 1.001661e+00 
  0.726027 -9.408382e+01 -9.408382e+01 -1.603409e+02 -1.068703e-01 
  0.728767 -3.972310e+01 -3.972310e+01 -1.612944e+02 -1.475427e+00 
  0.731507 -1.135076e+02 -1.135076e+02 -1.623683e+02 -2.716102e+00 
  0.734247 -3.287617e+01 -3.287617e+01 -1.633764e+02 -4.023957e+00 
  0.736986 -1.080265e+02 -1.080265e+02 -1.643224e+02 -5.382702e+00 
  0.739726 -3.217496e+01 -3.217496e+01 -1.652459e+02 -6.762650e+00 
  0.742466 -1.052193e+02 -1.052193e+02 -1.661261e+02 -8.173212e+00 
  0.745205 -4.562486e+01 -4.562486e+01 -1.670868e+02 -9.502282e+00 
  0.747945 -9.277221e+01 -9.277221e+01 -1.679347e+02 -1.093234e+01 
  0.750685 -5.154802e+01 -5.154802e+01 -1.688067e+02 -1.233358e+01 
  0.753425 -8.699378e+01 -8.699378e+01 -1.696145e+02 -1.378727e+01 
  0.756164 -4.406802e+01 -4.406802e+01 -1.703475e+02 -1.530741e+01 
  0.758904 -7.608076e+01 -7.608076e+01 -1.709769e+02 -1.691478e+01 
  0.761644 -4.726916e+01 -4.726916e+01 -1.716074e+02 -1.850915e+01 
  0.764384 -9.285905e+01 -9.285905e+01 -1.723366e+02 -1.999082e+01 
  0.767123 -5.030497e+01 -5.030497e+01 -1.730680e+02 -2.146263e+01 
  0.769863 -8.286722e+01 -8.286722e+01 -1.737032e+02 -2.301504e+01 
  0.772603 -3.100530e+01 -3.100530e+01 -1.741755e+02 -2.471620e+01 
  0.775342 -6.206381e+01 -6.206381e+01 -1.744688e+02 -2.657150e+01 
  0.778082 -4.344018e+01 -4.344018e+01 -1.748273e+02 -2.834251e+01 
  0.780822 -6.849458e+01 -6.849458e+01 -1.752066e+02 -3.007154e+01 
  0.783562 -4.596631e+01 -4.596631e+01 -1.755801e+02 -3.178852e+01 
  0.786301 -7.083794e+01 -7.083794e+01 -1.759449e+02 -3.349298e+01 
  0.789041 -6.016253e+01 -6.016253e+01 -1.763899e+02 -3.510133e+01 
  0.791781 -5.214163e+01 -5.214163e+01 -1.766741e+02 -3.684978e+01 
  0.794521 -3.613245e+01 -3.613245e+01 -1.767565e+02 -3.877437e+01 
  0.797260 -5.150500e+01 -5.150500e+01 -1.768058e+02 -4.070382e+01 
  0.800000 -2.875636e+01 -2.875636e+01 -1.767736e+02 -4.268718e+01 
  0.802740 -4.060435e+01 -4.060435e+01 -1.766319e+02 -4.474721e+01 
  0.805479 -4.085873e+01 -4.085873e+01 -1.765495e+02 -4.671831e+01 
  0.808219 -6.276832e+01 -6.276832e+01 -1.766009e+02 -4.852865e+01 
  0.810959 -4.470165e+01 -4.470165e+01 -1.766549e+02 -5.031259e+01 
  0.813699 -2.557711e+01 -2.557711e+01 -1.764099e+02 -5.236352e+01 
  0.816438 -4.814100e+01 -4.814100e+01 -1.761597e+02 -5.438514e+01 
  0.819178 -2.482702e+01 -2.482702e+01 -1.758755e+02 -5.640896e+01 
  0.821918 -4.059719e+01 -4.059719e+01 -1.755060e+02 -5.848166e+01 
  0.824658 -3.400391e+01 -3.400391e+01 -1.751742e+02 -6.048327e+01 
  0.827397 -3.030997e+01 -3.030997e+01 -1.747378e+02 -6.255337e+01 
  0.830137 -2.842504e+01 -2.842504e+01 -1.742305e+02 -6.465672e+01 
  0.832877 -4.586647e+01 -4.586647e+01 -1.738067e+02 -6.664052e+01 
  0.835616 -3.376123e+01 -3.376123e+01 -1.733938e+02 -6.858010e+01 
  0.838356 -3.713904e+01 -3.713904e+01 -1.728885e+02 -7.057561e+01 
  0.841096 -3.550671e+01 -3.550671e+01 -1.723673e+02 -7.255101e+01 
  0.843836 -3.573633e+01 -3.573633e+01 -1.718072e+02 -7.452852e+01 
  0.846575 -5.379799e+01 -5.379799e+01 -1.713524e+02 -7.636616e+01 
  0.849315 -1.192818e+01 -1.192818e+01 -1.706973e+02 -7.836855e+01 
  0.852055 -5.181695e+01 -5.181695e+01 -1.699974e+02 -8.037382e+01 
  0.854795 -1.710033e+01 -1.710033e+01 -1.693077e+02 -8.233284e+01 
  0.857534 -3.077704e+01 -3.077704e+01 -1.684343e+02 -8.443141e+01 
  0.860274 -2.853872e+01 -2.853872e+01 -1.676149e+02 -8.643525e+01 
  0.863014 -3.244077e+01 -3.244077e+01 -1.667788e+02 -8.841482e+01 
  0.865753 -1.364433e+01 -1.364433e+01 -1.658050e+02 -9.048903e+01 
  0.868493 -3.468272e+01 -3.468272e+01 -1.648171e+02 -9.253198e+01 
  0.871233 -8.670987e+00 -8.670987e+00 -1.637641e+02 -9.459670e+01 
  0.873973 -3.608111e+01 -3.608111e+01 -1.626906e+02 -9.663481e+01 
  0.876712 -2.686020e+01 -2.686020e+01 -1.617219e+02 -9.852729e+01 
  0.879452 -1.806307e+01 -1.806307e+01 -1.605937e+02 -1.005345e+02 
  0.882192 -2.282233e+01 -2.282233e+01 -1.594066e+02 -1.025536e+02 
  0.884932 -1.623141e+01 -1.623141e+01 -1.581772e+02 -1.045685e+02 
  0.887671 -2.255550e+01 -2.255550e+01 -1.569166e+02 -1.065669e+02 
  0.890411 -9.830985e+00 -9.830985e+00 -1.555805e+02 -1.085929e+02 
  0.893151 -2.791699e+01 -2.791699e+01 -1.542541e+02 -1.105601e+02 
  0.895890 -1.343788e+01 -1.343788e+01 -1.529265e+02 -1.124825e+02 
  0.898630 -3.726320e+01 -3.726320e+01 -1.516392e+02 -1.143176e+02 
  0.901370 1.190302e+01 1.190302e+01 -1.501406e+02 -1.163166e+02 
  0.904110 -4.806760e+01 -4.806760e+01 -1.486908e+02 -1.182141e+02 
  0.906849 6.187867e+00 6.187867e+00 -1.472576e+02 -1.200514e+02 
